id,evaluationsId,url,title,extra_null_column
107,8,https://3.16.38.71/sicid/#/sisub/collector/reports/beneficiaries,ST_AS_016
108,8,https://3.16.38.71/sicid/#/sisub/collector/reports/income-expenses,ST_AS_017
109,8,https://3.16.38.71/sicid/#/sisub/collector/digital-file/modifications-tab/155832763300,ST_AS_003
110,8,https://3.16.38.71/sicid/#/sisub/collector/search-beneficiary,ST_AS_019
111,8,https://3.16.38.71/sicid/#/sisub/collector/devolutions/list-devolutions,ST_AS_20
112,8,https://3.16.38.71/sicid/#/sisub/collector/report-broken-transfer,ST_AS_021
113,8,https://3.16.38.71/sicid/#/sisub/collector/dashboard/1,ST_AS_022
114,8,https://3.16.38.71/sicid/#/sisub/manager/budgets/list-budgets/1/2,ST_GE_001
115,8,https://3.16.38.71/sicid/#/sisub/manager/budgets/list-budgets/2/2,ST_GE_002
116,8,https://3.16.38.71/sicid/#/sisub/manager/dashboard/0,ST_GE_004
117,8,https://3.16.38.71/sicid/#/sisub/manager/dashboard/1,ST_GE_005
118,8,https://3.16.38.71/sicid/#/sisub/manager/reports/beneficiaries,ST_GE_007
119,8,https://3.16.38.71/sicid/#/sisub/manager/reports/income-expenses,ST_GE_008
120,8,https://3.16.38.71/sicid/#/sisub/main-page,ST_GE_009
121,12,https://3.16.38.71/sicid/#/sisub/financial-accounting/supervisor/budgets-supervisor/annual/1/1,"FN_SP_001, FN_SP_003"
122,8,https://3.16.38.71/sicid/#/sisub/manager/search-beneficiary,ST_GE_010
123,12,https://3.16.38.71/sicid/#/sisub/financial-accounting/supervisor/budgets-supervisor/annual/1/3,FN_SP_002
124,8,https://3.16.38.71/sicid/#/sisub/manager/devolutions/add-devolution,ST_GE_011
125,8,https://3.16.38.71/sicid/#/sisub/manager/devolutions/list-devolutions,ST_GE_012
126,8,https://3.16.38.71/sicid/#/sisub/manager/report-broken-transfer,ST_GE_013
127,8,https://3.16.38.71/sicid/#/sisub/manager/reports/accumulated-budget,"ST_GE_014, ST_GE_015"
128,12,https://3.16.38.71/sicid/#/sisub/financial-accounting/supervisor/budgets-supervisor/annual/1/2,FN_SP_004
129,12,https://3.16.38.71/sicid/#/sisub/financial-accounting/supervisor/budgets-supervisor/monthly/2/1,"FN_SP_005, FN_SP_008"
130,8,https://3.16.38.71/sicid/#/sisub/administrator/system-options/transfers,ST_AD_001
131,12,https://3.16.38.71/sicid/#/sisub/financial-accounting/supervisor/budgets-supervisor/monthly/2/3,FN_SP_006
132,8,https://3.16.38.71/sicid/#/sisub/administrator/reports/income-expenses,ST_AD_002
133,12,https://3.16.38.71/sicid/#/sisub/financial-accounting/supervisor/budgets-supervisor/monthly/2/2,FN_SP_007
134,8,https://3.16.38.71/sicid/#/sisub/administrator/reports/beneficiaries,ST_AD_003
135,8,https://3.16.38.71/sicid/#/sisub/administrator/reports/fodesaf,ST_AD_006
136,8,https://3.16.38.71/sicid/#/sisub/administrator/system-options/dashboard/0,ST_AD_007
137,8,https://3.16.38.71/sicid/#/sisub/main-page,ST_AD_008
138,8,https://3.16.38.71/sicid/#/sisub/administrator/system-options/advanced-search,ST_AD_011
139,8,https://3.16.38.71/sicid/#/sisub/administrator/system-options/report-broken-transfer,ST_AD_012
140,8,https://3.16.38.71/sicid/#/sisub/administrator/system-options/devolutions/list-devolutions,ST_AD_013
141,6,https://3.16.38.71/sicid/#/statistics/indicators/admin/newIndicator/share,IND_AD_001
142,6,https://3.16.38.71/sicid/#/statistics/indicators/admin/newIndicator/identification,"IND_AD_004, IND_AD_009, IND_AD_012, IND_AD_013, IND_AD_014, IND_AD_015"
143,6,https://3.16.38.71/sicid/#/statistics/indicators/admin/maintenance/measurementUnits,IND_AD_005
144,6,https://3.16.38.71/sicid/#/statistics/indicators/admin/reports,IND_AD_011
145,6,https://3.16.38.71/sicid/#/statistics/indicators/editor/control/3/newIndicator/19/identification,"IND_ED_002, IND_ED_003, IND_ED_004"
146,6,https://3.16.38.71/sicid/#/statistics/indicators/main-page/indicator-type/structural/all,IND_CO_001
147,6,https://3.16.38.71/sicid/#/statistics/indicators/main-page/indicator-info,IND_CO_002
148,6,https://3.16.38.71/sicid/#/statistics/indicators/main-page/indicator-type/result/all/detail/12/0/D1.R1/1/3/variable-chart/12,IND_CO_005
